epoch,loss_train,loss_val,auc_val
1,0.16544244535267352,0.15305645111948252,0.49526874091701645
2,0.15661909422278406,0.15008471137844026,0.5115354544595616
3,0.1533390844911337,0.14891576929949224,0.5485145730073984
4,0.1505905070155859,0.14608404133468866,0.5892589407590441
5,0.14797622507810593,0.1428326591849327,0.6214132203423133
6,0.14639821933209896,0.14164480497129261,0.6421354245481294
7,0.1446770130842924,0.1447125708218664,0.6595481320470912
8,0.14325749376416205,0.138815465150401,0.6685941224548801
9,0.1418095460832119,0.1427246076054871,0.6906816146006647
10,0.14078350991010666,0.13691967749036849,0.6999395867283591
11,0.139283909201622,0.1366548875812441,0.7037431242582782
12,0.13795977810025215,0.13532067998312414,0.7179296471342735
13,0.13693848273158074,0.13550932426005602,0.711741320062582
14,0.13581629461050035,0.13400028203614056,0.728928603461636
15,0.13501624992489814,0.13328099413774908,0.7354036767393843
16,0.13385213477909566,0.13174925930798054,0.7357206664752769
17,0.13290934734046458,0.13077747588977218,0.749390024238243
18,0.13228170308470727,0.1315409541130066,0.7559358236295112
19,0.13129506154358386,0.1301527942996472,0.7536689168632127
20,0.130711938098073,0.12915124837309122,0.7627893649345447
21,0.12997325141727925,0.1301285142544657,0.7613200577209245
22,0.12942247748374938,0.12862291815690696,0.7633262783006391
23,0.1286348597407341,0.1286779677029699,0.765234445363111
24,0.12817586366832256,0.12876928853802383,0.7649240649795432
25,0.12727911177277565,0.12859197659417987,0.7685413530566153
26,0.12691702531278135,0.12859621783718467,0.7717810903062472
27,0.12625472024083137,0.1277808037120849,0.7744363127933686
28,0.12577781699597834,0.12825459823943675,0.7706130103895782
29,0.12518675999343395,0.1276530921459198,0.7779425376354012
30,0.12465140007436276,0.12669428158551455,0.7788852958062115
31,0.12392083008587361,0.1279087676666677,0.7815344428814548
32,0.12346845307946205,0.12626661476679146,0.7806955347546009
33,0.1229010383039713,0.12711093970574439,0.780652793277886
34,0.1224067335575819,0.1277339414227754,0.7825363980803699
35,0.12201435664296151,0.127186139812693,0.7839398502732413
36,0.12129738289117813,0.12620921852067113,0.7864979400638179
37,0.1208235309869051,0.12899280758574605,0.7781440354846902
38,0.12038700076192617,0.12618660577572882,0.7888147170200442
39,0.12019155910611153,0.12698735995218158,0.7873668308756002
40,0.11944817796349526,0.12653932627290487,0.7897279865253279
41,0.11884082494676113,0.13086042855866253,0.7883267611816036
42,0.11831849771738052,0.12635791394859552,0.7916518906498485
43,0.11796797107160091,0.12726998119615018,0.7907847569229803
44,0.11729788931459188,0.12633268861100078,0.7897262096774194
45,0.11703363692760467,0.12745587900280952,0.7883627053783587
46,0.11639243809133767,0.12796374945901334,0.7833986680259826
47,0.11596585710346699,0.12711498886346817,0.7862874047773254
48,0.11552615770697594,0.1270480544771999,0.7871007659952531
49,0.11479657867550849,0.1282275307457894,0.7863711499237982
50,0.11454062494635582,0.12799263466149569,0.7866242217790038
51,0.11382066446542739,0.1269224053248763,0.7882460224037766
52,0.1133678534552455,0.12814560835249722,0.7852465097563495
53,0.11276912340521812,0.12795935361646116,0.7854051085101939
54,0.11226691298186779,0.12817555130459368,0.78481174138081
55,0.11179875254631043,0.12977761845104396,0.7852071289088556
56,0.11121555729210376,0.13020538864657283,0.7851219300515081
57,0.11070088291168213,0.12930484884418547,0.7841132346065314
58,0.1103052780032158,0.1285115284845233,0.7854625114357752
59,0.10955168605595828,0.12894102465361357,0.7845962741800543
60,0.10891432404518127,0.13042583828791976,0.7799713242527555
61,0.10869492065906525,0.13060346129350364,0.7862558385198518
62,0.10814137982577085,0.13167484244331717,0.7784104009553462
63,0.10750438507646322,0.13038073107600212,0.7839912030504729
64,0.10687975545972586,0.13162020780146122,0.7812349060754105
65,0.10635276698321104,0.13044450781308115,0.7849287846352484
66,0.1056822474077344,0.1308842438738793,0.7820588070255869
67,0.1049251079633832,0.13123307866044343,0.7823025171947404
68,0.10453326599299907,0.13310522236861289,0.7830527186185818
69,0.10395880921185016,0.13282614341005683,0.78135957859891
70,0.103626386128366,0.13247914565727115,0.7786697916666667
71,0.10286063645035029,0.13265542243607342,0.7789627985261462
72,0.10214957470446825,0.1366644089575857,0.7773592866920991
73,0.10123838695883751,0.13342445739544928,0.7800667200054661
74,0.10115051890909672,0.13443467859178782,0.777433826943088
75,0.10025846868753434,0.13480054517276585,0.7809053375261483
76,0.09958840943872929,0.13551342580467463,0.7796092214337216
77,0.0988669339939952,0.13661212660372257,0.7807135072466139
78,0.09837591118365527,0.13780151214450598,0.7746049165173685
79,0.09776113448292018,0.13738997629843652,0.7800735318775323
80,0.09676173542439938,0.1381617404986173,0.7749376336233887
81,0.09615671170502901,0.1379221943207085,0.7776205268434965
82,0.09546952676028013,0.13950125570409,0.7813557510235489
83,0.09473861046880484,0.13991021737456322,0.7772082867116501
84,0.09401505693793297,0.13909885217435658,0.7757330973649676
85,0.09320443116128445,0.14207259775139391,0.7793787379687844
86,0.09287376480549574,0.14091853494755924,0.7702754621489153
87,0.09187021727114916,0.14172269869595766,0.7769910072685322
88,0.0912123155593872,0.143605412915349,0.7707910830504529
89,0.09042945619672536,0.14370302623137832,0.7719461037055668
90,0.08967688758671284,0.14438041881658137,0.7765246975806451
91,0.08906884977966548,0.14560824260115623,0.769537424116939
92,0.08827264399081469,0.14637808687984943,0.7720446665408267
93,0.08721806874126196,0.15093237929977477,0.76641904719822
94,0.08667190601676703,0.14773059636354446,0.7720812238522018
95,0.08582315973192453,0.14960608934052289,0.7714505957436144
96,0.08515550821274519,0.14979895181022584,0.7700641530628408
97,0.08436637828499079,0.14992925943806767,0.7671814788628277
98,0.08352245220541954,0.15261561516672373,0.7697276189312479
99,0.08263373172283173,0.15273831551894546,0.7661831448231866
100,0.08183232621848584,0.1542557361535728,0.7686903721862687
