epoch,loss_train,loss_val,auc_val
1,0.18172557190060615,0.14175356505438685,0.6147825801348759
2,0.14643113967776297,0.14095108769834042,0.647007276338111
3,0.14359275172650815,0.13541355053894222,0.6889183118593305
4,0.14136319951713086,0.13484712527133524,0.696743403765127
5,0.14009508840739726,0.13369531696662307,0.7202114398875163
6,0.13827362103760243,0.1343145880382508,0.7140877016129032
7,0.13645158360898496,0.1311669535934925,0.7465196986438158
8,0.1351475370824337,0.12750906543806195,0.7671397146317065
9,0.13328586094081402,0.1342207849957049,0.756906940078093
10,0.13337610718607903,0.12834804458543658,0.7723129950457602
11,0.13163375675678254,0.12544884905219078,0.7845013969482054
12,0.13072204346954822,0.1251983919646591,0.791679577275747
13,0.13018788845837118,0.1243157903663814,0.794003882314108
14,0.12869418594241142,0.12693534628488123,0.7815758573643237
15,0.12851727761328222,0.1237078954000026,0.8021183595579505
16,0.12754384948313235,0.1236912424210459,0.8027592818703929
17,0.12659152226150036,0.12357386853545904,0.7975771658554733
18,0.12616354160010815,0.12285596341826022,0.8058759085207865
19,0.12528192269802094,0.11968718213029206,0.8137751879695609
20,0.12372380638122558,0.1294212678913027,0.7930541597293981
21,0.12341999059915543,0.1209614141844213,0.8133435726289209
22,0.12295289459824563,0.12953528086654842,0.7839873108944837
23,0.12266835379600526,0.11861809249967337,0.821934085762819
24,0.12140105602145194,0.11996799777261913,0.8171736814434697
25,0.1210639560520649,0.1191180965397507,0.8189865349530897
26,0.12106105151772499,0.12108972808346152,0.809519746025177
27,0.12071175165474415,0.12394365877844393,0.8017922540384912
28,0.11901607739180327,0.11916706059128046,0.8249396378269618
29,0.11861210252344609,0.12056187493726611,0.8221707925976631
30,0.1178343201354146,0.11706174397841096,0.8285446150133124
31,0.11733740550279617,0.11655906494706869,0.8315800566031388
32,0.11773234844952822,0.1168528061825782,0.8302989884089362
33,0.11617638452351094,0.1166812595911324,0.8371248242822188
34,0.11589622148871422,0.12092699203640223,0.8158748422161015
35,0.11485932697355747,0.12119681085459888,0.8247555649128552
36,0.11480505652725696,0.12377119972370565,0.817666729640812
37,0.11376660666614771,0.11542105209082365,0.8352009268944667
38,0.11368082527071238,0.12403196818195283,0.822975643725842
39,0.11302718748152256,0.11616988410241902,0.8361651803923185
40,0.11261210760474205,0.11473545082844794,0.8397137909032905
41,0.11160223333537579,0.115333087509498,0.8392961160189083
42,0.11121952950954438,0.1159613465424627,0.8409693042922242
43,0.11049646846950054,0.11551363184116781,0.8418417492413872
44,0.11022750992327929,0.11652249423786998,0.8423202103347639
45,0.10944903332740069,0.12006917502731085,0.8219194585391016
46,0.10863683503121138,0.11585240112617612,0.8404765831704021
47,0.10817436974495649,0.11507898732088506,0.8411138801457895
48,0.10800643275678158,0.1165092100854963,0.8449399574151724
49,0.10715987830609083,0.11496297852136195,0.8460338471674714
50,0.1068498745188117,0.11533847684040666,0.8433738891184609
51,0.10670631523430348,0.11663542501628399,0.8403615480176154
52,0.10648598108440638,0.11628864030353725,0.8477013009899484
53,0.10519947046786547,0.1180093998555094,0.8443235417621533
54,0.10432812462747097,0.11595803825184703,0.8465846886590646
55,0.10397002767771482,0.11662205611355603,0.8469417767106842
56,0.10368236385285855,0.11591543606482446,0.8420266023906064
57,0.10276350849866867,0.12144614616408944,0.8308908189468633
58,0.10217402775585652,0.11817968054674566,0.8409034821270063
59,0.10130304168909789,0.11612548003904521,0.8471503249471537
60,0.1014806675389409,0.11659749178215861,0.844795309449129
61,0.10081190740317106,0.11678381892852485,0.8476857025127718
62,0.10000876454263925,0.11750961234793067,0.8400654061717138
63,0.09943752732872962,0.11842478904873133,0.8451525206514837
64,0.09878222254663706,0.11871398217044771,0.8464739371678114
65,0.0982980567663908,0.11835716059431434,0.8444359178097469
66,0.09714462625980377,0.120322274742648,0.8435185506536903
67,0.09677261377871037,0.11938434443436563,0.8453527074326107
68,0.09659893245249987,0.12097579753026366,0.8387376510748485
69,0.09618828028440475,0.12124051339924335,0.838982230210999
70,0.09510414463281631,0.12031933548860252,0.8449826443404873
71,0.09498212878406048,0.12275071372278035,0.8398700712185514
72,0.09400839802622796,0.12123222183436155,0.8471448414071687
73,0.09318798957020044,0.12091945833526552,0.8451133967520799
74,0.09218553686887025,0.1227097068913281,0.835340716812798
75,0.09218863811343908,0.12360682827420533,0.8291787904265949
76,0.09120542196184397,0.12390395323745906,0.8368139172724283
77,0.09040461964905262,0.1234577251598239,0.8381530896004581
78,0.08896353824436665,0.12404970149509609,0.8386175909798415
79,0.09091654097288847,0.12341231224127114,0.8347904247470936
80,0.08795248882472514,0.12740384135395288,0.8323376243841543
81,0.08746563719213009,0.12442297674715519,0.8427133032758658
82,0.08698984327167272,0.1249029254540801,0.8407188290011258
83,0.0858910656273365,0.12836267706006765,0.8434978605093761
84,0.08499755806475878,0.12673445651307702,0.8403843162985104
85,0.083523819796741,0.12980499118566513,0.8351123834581546
86,0.08340909104794264,0.12879574252292514,0.836880482085804
87,0.08236374999582767,0.12971906061284244,0.8354760900535354
88,0.0818821538463235,0.1306788926012814,0.836349182231626
89,0.08149013873934746,0.1303434632718563,0.8344311762476294
90,0.07990663815662265,0.13175953808240592,0.8367695376257042
91,0.0787032244503498,0.1327793556265533,0.827651827519507
92,0.07835625188797712,0.13699417770840228,0.8252332662231994
93,0.07769754708558321,0.13802937231957912,0.8258768229667446
94,0.07762651983648539,0.13786666304804385,0.8279512892113368
95,0.07592561571672558,0.13762953784316778,0.8262786242351061
96,0.07457747054845094,0.14172994229011238,0.8282643572991304
97,0.07395086829736829,0.14044620329514146,0.8267961331784333
98,0.07238035471737385,0.14154599187895656,0.8206671616018901
99,0.07132229756936431,0.1432300773449242,0.8253974150051124
100,0.0721120981350541,0.14397982228547335,0.8234546006802983
