epoch,loss_train,loss_val,auc_val
1,0.2534250913709402,0.1464186019729823,0.5918450881118706
2,0.14789198562502862,0.14169513853266835,0.6313372803735173
3,0.1455799935311079,0.14139399048872292,0.6562903867183617
4,0.14319219587743282,0.1366061344742775,0.6855780435174426
5,0.14210353370010853,0.13396310969255865,0.6934394079071475
6,0.14067241302132608,0.1454789168201387,0.6712696363811983
7,0.13892259341478347,0.13414163677953184,0.7261848718145796
8,0.13721682548522948,0.1321745291352272,0.7357222286550941
9,0.1355108928233385,0.12747662048786879,0.7599405859562056
10,0.13386618462204933,0.12729599745944142,0.7610802169389306
11,0.1336470445096493,0.13621896668337286,0.7501982322711718
12,0.1325948864966631,0.12676073447801173,0.7791800374932003
13,0.13013665932416915,0.125328681897372,0.785032053309715
14,0.13031798833608627,0.12460474297404289,0.7827830694529476
15,0.1287877880036831,0.12556796823628247,0.7918186973653232
16,0.12847311326861383,0.12209513410925865,0.8008236428060189
17,0.12789461801946164,0.12233753688633442,0.8058922476656376
18,0.12662076200544833,0.12212482676841319,0.8078645882364299
19,0.1259511744081974,0.12328486982733011,0.8033309677385413
20,0.12526356276869774,0.12204915191978216,0.8095553180002912
21,0.12473034970462323,0.12010724795982242,0.8160295491967424
22,0.12395185384899378,0.12001404631882906,0.8140641559016712
23,0.12349521282315254,0.12084216042421758,0.8091489642418497
24,0.12313082394003869,0.12057483359239995,0.8161957497477326
25,0.12206441985070705,0.11926664737984538,0.8191531650194657
26,0.12140449674427509,0.11983952764421701,0.8165089708334133
27,0.12121520195901393,0.1242392435669899,0.8031243980742191
28,0.12100366173684597,0.11771184206008911,0.8276137349007799
29,0.1194590168595314,0.11959092784672976,0.826791181680162
30,0.1197383209168911,0.11742109851911664,0.830485327475809
31,0.11818776695430279,0.11933169420808554,0.8261327832416525
32,0.11794364808499813,0.1198108303360641,0.82906794923764
33,0.11776697359979153,0.11709430604241788,0.8277122280336762
34,0.11733051925897599,0.11689632874913514,0.8301600922131148
35,0.11650067587196827,0.12090426636859775,0.8177618006549874
36,0.1163143253698945,0.11885326891206205,0.8267957745443856
37,0.11622979693859815,0.11798716685734689,0.8287583374706511
38,0.11503878594934941,0.11781307333149016,0.834125843550716
39,0.11416249832510948,0.11500014388002455,0.8432720661735307
40,0.11406570053100586,0.11790362116880715,0.8309977705333429
41,0.11354135965555906,0.11621923558413982,0.8418471086526642
42,0.11295395888388157,0.11593996942974627,0.8393070111040641
43,0.11315948813408613,0.1187201973516494,0.8357105878948847
44,0.11243934950232506,0.11601718724705279,0.8417597622016227
45,0.11195870900899171,0.11666320567019284,0.8360808244971809
46,0.11108619326353072,0.11860197689384222,0.8349649842878282
